time;SM_generator_cePu;SM_generator_PePu;SM_generator_cmPu;SM_generator_PmPu;SM_generator_ufPu;SM_generator_efdPu;SM_generator_omegaPu;SM_generator_theta;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_PGen;SM_generator_QGen;SM_generator_UPu;SM_generator_IStatorPu;SM_generator_IRotorPu;SM_generator_UStatorPu;SM_generator_QStatorPu;SM_generator_thetaInternal;
7.68623;0.905392;0.905777;0.900489;0.900872;0.001063;2.430300;1.000426;1.225836;20.041222;9.690188;2004.122194;969.018796;0.999522;22.271597;2.421480;0.999522;9.690188;0.729429;
7.70155;0.907367;0.907741;0.900565;0.900936;0.001065;2.435501;1.000413;1.227848;20.084528;9.701844;2008.452806;970.184449;0.999262;22.321489;2.424892;0.999262;9.701844;0.730129;
7.71687;0.909267;0.909627;0.900664;0.901020;0.001067;2.440473;1.000396;1.229790;20.126103;9.713165;2012.610284;971.316499;0.999014;22.369448;2.428217;0.999014;9.713165;0.730810;
7.73219;0.911074;0.911416;0.900785;0.901123;0.001070;2.445168;1.000375;1.231642;20.165550;9.724035;2016.555027;972.403493;0.998779;22.415007;2.431421;0.998779;9.724035;0.731465;
7.74751;0.912772;0.913093;0.900928;0.901244;0.001071;2.449539;1.000351;1.233386;20.202505;9.734347;2020.250479;973.434666;0.998560;22.457734;2.434475;0.998560;9.734347;0.732088;
7.76283;0.914345;0.914641;0.901089;0.901381;0.001073;2.453543;1.000324;1.235007;20.236633;9.744000;2023.663310;974.400006;0.998360;22.497232;2.437347;0.998360;9.744000;0.732672;
7.77815;0.915778;0.916047;0.901268;0.901533;0.001075;2.457143;1.000294;1.236489;20.267636;9.752903;2026.763609;975.290333;0.998180;22.533143;2.440012;0.998180;9.752903;0.733213;
7.79347;0.917061;0.917300;0.901462;0.901697;0.001076;2.460305;1.000261;1.237819;20.295251;9.760974;2029.525070;976.097379;0.998022;22.565151;2.442443;0.998022;9.760974;0.733706;
7.80879;0.918182;0.918389;0.901669;0.901872;0.001077;2.462998;1.000226;1.238987;20.319252;9.768139;2031.925162;976.813864;0.997887;22.592985;2.444620;0.997887;9.768139;0.734146;
7.82411;0.919132;0.919305;0.901886;0.902057;0.001078;2.465201;1.000189;1.239982;20.339453;9.774336;2033.945261;977.433556;0.997777;22.616417;2.446523;0.997777;9.774336;0.734531;
7.83943;0.919904;0.920043;0.902112;0.902248;0.001079;2.466895;1.000151;1.240796;20.355707;9.779513;2035.570750;977.951325;0.997693;22.635270;2.448137;0.997693;9.779513;0.734856;
7.85475;0.920493;0.920596;0.902343;0.902444;0.001080;2.468069;1.000111;1.241424;20.367904;9.783631;2036.790441;978.363124;0.997634;22.649410;2.449447;0.997634;9.783631;0.735119;
7.87007;0.920897;0.920963;0.902578;0.902643;0.001080;2.468715;1.000072;1.241863;20.375996;9.786662;2037.599641;978.666192;0.997602;22.658770;2.450446;0.997602;9.786662;0.735320;
7.88539;0.921114;0.921143;0.902814;0.902842;0.001080;2.468834;1.000032;1.242111;20.379961;9.788591;2037.996113;978.859058;0.997596;22.663323;2.451127;0.997596;9.788591;0.735457;
7.91603;0.920993;0.920950;0.903275;0.903233;0.001079;2.467537;0.999953;1.242041;20.375719;9.789159;2037.571882;978.915868;0.997660;22.658265;2.451536;0.997660;9.789159;0.735538;
7.94667;0.920161;0.920050;0.903713;0.903604;0.001078;2.464300;0.999879;1.241243;20.355879;9.785466;2035.587929;978.546620;0.997822;22.635065;2.450701;0.997822;9.785466;0.735370;
7.97424;0.918844;0.918677;0.904073;0.903909;0.001076;2.459874;0.999818;1.239944;20.325611;9.778710;2032.561062;977.871041;0.998044;22.599781;2.448940;0.998044;9.778710;0.735017;
7.99906;0.917241;0.917030;0.904360;0.904152;0.001074;2.454821;0.999770;1.238349;20.289306;9.770094;2028.930625;977.009383;0.998296;22.557550;2.446602;0.998296;9.770094;0.734549;
8.0212;0.915518;0.915273;0.904581;0.904339;0.001071;2.449591;0.999732;1.236627;20.250564;9.760604;2025.056426;976.060440;0.998558;22.512565;2.443977;0.998558;9.760604;0.734023;
8.04113;0.913764;0.913494;0.904748;0.904480;0.001069;2.444414;0.999704;1.234870;20.211344;9.750809;2021.134368;975.080856;0.998817;22.467101;2.441234;0.998817;9.750809;0.733473;
8.05907;0.912049;0.911760;0.904870;0.904584;0.001067;2.439460;0.999683;1.233151;20.173135;9.741135;2017.313543;974.113494;0.999064;22.422880;2.438502;0.999064;9.741135;0.732925;
8.077;0.910233;0.909930;0.904964;0.904663;0.001065;2.434312;0.999667;1.231328;20.132790;9.730810;2013.278956;973.080990;0.999322;22.376256;2.435568;0.999322;9.730810;0.732335;
8.09314;0.908533;0.908222;0.905024;0.904714;0.001063;2.429574;0.999657;1.229622;20.095121;9.721083;2009.512142;972.108347;0.999559;22.332791;2.432789;0.999559;9.721083;0.731777;
8.10929;0.906793;0.906477;0.905059;0.904744;0.001061;2.424801;0.999651;1.227874;20.056648;9.711071;2005.664791;971.107128;0.999797;22.288459;2.429916;0.999797;9.711071;0.731199;
8.12543;0.905033;0.904716;0.905071;0.904753;0.001059;2.420048;0.999649;1.226106;20.017822;9.700892;2001.782249;970.089208;1.000035;22.243785;2.426983;1.000035;9.700892;0.730609;
8.14157;0.903274;0.902959;0.905058;0.904743;0.001057;2.415372;0.999651;1.224339;19.979096;9.690664;1997.909621;969.066411;1.000269;22.199287;2.424025;1.000269;9.690664;0.730012;
8.15771;0.901536;0.901227;0.905023;0.904713;0.001055;2.410824;0.999658;1.222592;19.940914;9.680504;1994.091372;968.050407;1.000496;22.155473;2.421076;1.000496;9.680504;0.729417;
8.17386;0.899839;0.899540;0.904964;0.904663;0.001053;2.406456;0.999667;1.220885;19.903709;9.670526;1990.370857;967.052598;1.000715;22.112839;2.418170;1.000715;9.670526;0.728830;
8.19;0.898202;0.897916;0.904884;0.904595;0.001051;2.402313;0.999681;1.219238;19.867898;9.660840;1986.789818;966.083994;1.000922;22.071855;2.415340;1.000922;9.660840;0.728258;
8.20614;0.896644;0.896373;0.904783;0.904510;0.001049;2.398440;0.999698;1.217668;19.833879;9.651551;1983.387906;965.155098;1.001115;22.032969;2.412616;1.001115;9.651551;0.727706;
8.22228;0.895180;0.894928;0.904664;0.904409;0.001048;2.394876;0.999718;1.216192;19.802022;9.642758;1980.202214;964.275798;1.001294;21.996597;2.410028;1.001294;9.642758;0.727182;
8.23843;0.893828;0.893597;0.904527;0.904293;0.001046;2.391654;0.999742;1.214826;19.772669;9.634553;1977.266851;963.455264;1.001455;21.963119;2.407604;1.001455;9.634553;0.726690;
8.25457;0.892601;0.892393;0.904374;0.904164;0.001045;2.388805;0.999767;1.213585;19.746126;9.627019;1974.612551;962.701860;1.001597;21.932878;2.405368;1.001597;9.627019;0.726236;
8.27071;0.891512;0.891329;0.904208;0.904023;0.001044;2.386353;0.999795;1.212479;19.722663;9.620231;1972.266328;962.023061;1.001720;21.906172;2.403344;1.001720;9.620231;0.725825;
8.28685;0.890571;0.890416;0.904030;0.903873;0.001043;2.384320;0.999826;1.211521;19.702512;9.614254;1970.251189;961.425389;1.001821;21.883256;2.401552;1.001821;9.614254;0.725461;
8.303;0.889787;0.889660;0.903844;0.903715;0.001042;2.382720;0.999857;1.210718;19.685858;9.609143;1968.585833;960.914339;1.001901;21.864333;2.400007;1.001901;9.609143;0.725147;
8.31914;0.889168;0.889070;0.903650;0.903550;0.001042;2.381564;0.999890;1.210079;19.672848;9.604944;1967.284760;960.494380;1.001959;21.849564;2.398724;1.001959;9.604944;0.724887;
8.33528;0.888718;0.888650;0.903452;0.903382;0.001041;2.380856;0.999924;1.209608;19.663578;9.601689;1966.357793;960.168886;1.001995;21.839053;2.397713;1.001995;9.601689;0.724683;
8.35142;0.888439;0.888401;0.903251;0.903213;0.001041;2.380596;0.999958;1.209307;19.658097;9.599402;1965.809725;959.940191;1.002008;21.832853;2.396982;1.002008;9.599402;0.724536;
8.36757;0.888333;0.888325;0.903051;0.903043;0.001041;2.380778;0.999991;1.209177;19.656408;9.598090;1965.640774;959.809009;1.001998;21.830963;2.396535;1.001998;9.598090;0.724447;
8.39985;0.888621;0.888672;0.902663;0.902714;0.001042;2.382411;1.000057;1.209421;19.664055;9.598357;1966.405504;959.835733;1.001917;21.839717;2.396481;1.001917;9.598357;0.724442;
8.42891;0.889427;0.889528;0.902336;0.902437;0.001043;2.385245;1.000113;1.210189;19.682930;9.601787;1968.293019;960.178695;1.001775;21.861241;2.397364;1.001775;9.601787;0.724630;
8.45796;0.890706;0.890850;0.902042;0.902188;0.001045;2.389231;1.000162;1.211434;19.712096;9.608022;1971.209623;960.802179;1.001576;21.894494;2.399070;1.001576;9.608022;0.724987;
8.48285;0.892133;0.892311;0.901823;0.902003;0.001047;2.393448;1.000200;1.212839;19.744318;9.615389;1974.431785;961.538864;1.001365;21.931254;2.401130;1.001365;9.615389;0.725416;
8.50525;0.893642;0.893846;0.901657;0.901862;0.001049;2.397771;1.000228;1.214333;19.778151;9.623418;1977.815054;962.341759;1.001149;21.969884;2.403398;1.001149;9.623418;0.725887;
8.52541;0.895150;0.895372;0.901535;0.901759;0.001051;2.402006;1.000248;1.215833;19.811803;9.631608;1981.180342;963.160843;1.000937;22.008345;2.405729;1.000937;9.631608;0.726370;
8.54556;0.896767;0.897004;0.901442;0.901680;0.001053;2.406482;1.000264;1.217448;19.847778;9.640540;1984.777823;964.053969;1.000713;22.049503;2.408283;1.000713;9.640540;0.726898;
8.56371;0.898291;0.898538;0.901382;0.901630;0.001054;2.410654;1.000274;1.218976;19.881603;9.649075;1988.160346;964.907544;1.000505;22.088239;2.410735;1.000505;9.649075;0.727405;
8.58185;0.899857;0.900109;0.901347;0.901600;0.001056;2.414897;1.000280;1.220550;19.916244;9.657942;1991.624447;965.794226;1.000292;22.127950;2.413292;1.000292;9.657942;0.727931;
8.59999;0.901439;0.901693;0.901337;0.901591;0.001058;2.419150;1.000282;1.222146;19.951185;9.667005;1995.118461;966.700505;1.000080;22.168046;2.415915;1.000080;9.667005;0.728471;
8.61813;0.903016;0.903269;0.901350;0.901602;0.001060;2.423351;1.000280;1.223740;19.985916;9.676129;1998.591594;967.612907;0.999870;22.207943;2.418565;0.999870;9.676129;0.729015;
8.63627;0.904565;0.904812;0.901387;0.901634;0.001062;2.427443;1.000273;1.225311;20.019945;9.685181;2001.994504;968.518107;0.999665;22.247073;2.421204;0.999665;9.685181;0.729556;
8.65442;0.906064;0.906302;0.901447;0.901684;0.001064;2.431367;1.000263;1.226834;20.052799;9.694031;2005.279901;969.403099;0.999469;22.284888;2.423794;0.999469;9.694031;0.730086;
8.67256;0.907492;0.907719;0.901527;0.901752;0.001065;2.435070;1.000250;1.228291;20.084031;9.702554;2008.403145;970.255380;0.999284;22.320870;2.426298;0.999284;9.702554;0.730597;
8.6907;0.908832;0.909043;0.901627;0.901837;0.001067;2.438502;1.000233;1.229660;20.113228;9.710631;2011.322794;971.063121;0.999112;22.354533;2.428682;0.999112;9.710631;0.731083;
8.70884;0.910065;0.910258;0.901746;0.901937;0.001068;2.441616;1.000213;1.230925;20.140011;9.718153;2014.001098;971.815331;0.998957;22.385436;2.430914;0.998957;9.718153;0.731537;
8.72699;0.911175;0.911348;0.901880;0.902051;0.001069;2.444371;1.000190;1.232068;20.164044;9.725020;2016.404434;972.502004;0.998819;22.413183;2.432964;0.998819;9.725020;0.731953;
8.74513;0.912150;0.912300;0.902028;0.902177;0.001070;2.446733;1.000165;1.233075;20.185037;9.731142;2018.503663;973.114249;0.998701;22.437429;2.434806;0.998701;9.731142;0.732327;
8.76327;0.912978;0.913104;0.902187;0.902312;0.001071;2.448671;1.000138;1.233934;20.202744;9.736444;2020.274439;973.644403;0.998604;22.457886;2.436416;0.998604;9.736444;0.732653;
8.78141;0.913649;0.913749;0.902356;0.902454;0.001072;2.450165;1.000109;1.234635;20.216974;9.740861;2021.697428;974.086122;0.998529;22.474324;2.437775;0.998529;9.740861;0.732927;
8.79955;0.914157;0.914230;0.902530;0.902602;0.001072;2.451197;1.000080;1.235172;20.227580;9.744344;2022.757953;974.434409;0.998477;22.486570;2.438866;0.998477;9.744344;0.733147;
8.8177;0.914498;0.914543;0.902708;0.902753;0.001072;2.451761;1.000049;1.235538;20.234484;9.746858;2023.448368;974.685769;0.998449;22.494526;2.439681;0.998449;9.746858;0.733311;
8.83584;0.914670;0.914687;0.902888;0.902905;0.001072;2.451855;1.000019;1.235733;20.237651;9.748383;2023.765106;974.838332;0.998445;22.498152;2.440210;0.998445;9.748383;0.733417;
8.85398;0.914672;0.914662;0.903066;0.903056;0.001072;2.451485;0.999989;1.235756;20.237098;9.748916;2023.709815;974.891597;0.998463;22.497468;2.440452;0.998463;9.748916;0.733465;
8.89027;0.914192;0.914129;0.903405;0.903343;0.001071;2.449443;0.999931;1.235307;20.225356;9.747094;2022.535648;974.709439;0.998565;22.483784;2.440092;0.998565;9.747094;0.733392;
8.92051;0.913324;0.913221;0.903663;0.903562;0.001070;2.446507;0.999888;1.234456;20.205334;9.742769;2020.533364;974.276917;0.998712;22.460538;2.438969;0.998712;9.742769;0.733164;
8.95076;0.912077;0.911940;0.903889;0.903753;0.001068;2.442610;0.999850;1.233220;20.177090;9.736149;2017.709040;973.614858;0.998907;22.427810;2.437167;0.998907;9.736149;0.732800;
8.97626;0.910771;0.910609;0.904047;0.903887;0.001067;2.438701;0.999823;1.231917;20.147758;9.728998;2014.775773;972.899816;0.999102;22.393873;2.435178;0.999102;9.728998;0.732399;
8.9992;0.909431;0.909252;0.904163;0.903985;0.001065;2.434807;0.999803;1.230576;20.117829;9.721535;2011.782872;972.153482;0.999297;22.359292;2.433076;0.999297;9.721535;0.731975;
9.01986;0.908119;0.907928;0.904242;0.904052;0.001063;2.431080;0.999790;1.229262;20.088656;9.714144;2008.865609;971.414425;0.999483;22.325626;2.430978;0.999483;9.714144;0.731551;
9.04051;0.906736;0.906537;0.904297;0.904098;0.001062;2.427225;0.999780;1.227874;20.057987;9.706276;2005.798717;970.627611;0.999676;22.290277;2.428731;0.999676;9.706276;0.731097;
9.05909;0.905452;0.905249;0.904325;0.904122;0.001060;2.423705;0.999776;1.226584;20.029576;9.698909;2002.957620;969.890884;0.999852;22.257567;2.426615;0.999852;9.698909;0.730670;
9.07768;0.904151;0.903947;0.904332;0.904128;0.001059;2.420198;0.999774;1.225276;20.000873;9.691395;2000.087347;969.139457;1.000027;22.224558;2.424448;1.000027;9.691395;0.730232;
9.09627;0.902854;0.902652;0.904319;0.904117;0.001057;2.416757;0.999777;1.223970;19.972321;9.683849;1997.232069;968.384939;1.000199;22.191756;2.422262;1.000199;9.683849;0.729789;
9.11485;0.901580;0.901383;0.904286;0.904090;0.001056;2.413433;0.999782;1.222687;19.944349;9.676387;1994.434935;967.638725;1.000366;22.159656;2.420092;1.000366;9.676387;0.729350;
9.13344;0.900348;0.900160;0.904235;0.904046;0.001054;2.410275;0.999791;1.221446;19.917375;9.669119;1991.737539;966.911864;1.000524;22.128732;2.417970;1.000524;9.669119;0.728920;
9.15202;0.899177;0.899000;0.904166;0.903987;0.001053;2.407326;0.999803;1.220263;19.891793;9.662149;1989.179344;966.214915;1.000671;22.099432;2.415927;1.000671;9.662149;0.728506;
9.17061;0.898083;0.897919;0.904080;0.903915;0.001052;2.404628;0.999817;1.219158;19.867971;9.655578;1986.797102;965.557793;1.000806;22.072174;2.413993;1.000806;9.655578;0.728114;
9.1892;0.897083;0.896934;0.903979;0.903829;0.001051;2.402215;0.999834;1.218144;19.846243;9.649496;1984.624317;964.949644;1.000927;22.047333;2.412194;1.000927;9.649496;0.727749;
9.20778;0.896188;0.896057;0.903865;0.903733;0.001050;2.400118;0.999853;1.217235;19.826908;9.643987;1982.690759;964.398717;1.001031;22.025247;2.410556;1.001031;9.643987;0.727416;
9.22637;0.895412;0.895300;0.903740;0.903627;0.001049;2.398362;0.999875;1.216444;19.810220;9.639123;1981.022044;963.912260;1.001119;22.006201;2.409101;1.001119;9.639123;0.727121;
9.24496;0.894765;0.894673;0.903606;0.903514;0.001048;2.396966;0.999897;1.215781;19.796392;9.634964;1979.639226;963.496415;1.001189;21.990430;2.407847;1.001189;9.634964;0.726867;
9.26354;0.894253;0.894183;0.903465;0.903394;0.001048;2.395945;0.999921;1.215253;19.785588;9.631562;1978.558824;963.156210;1.001240;21.978120;2.406809;1.001240;9.631562;0.726656;
9.28213;0.893884;0.893835;0.903320;0.903271;0.001048;2.395307;0.999946;1.214867;19.777923;9.628954;1977.792276;962.895443;1.001272;21.969395;2.406000;1.001272;9.628954;0.726493;
9.30071;0.893659;0.893633;0.903172;0.903146;0.001048;2.395052;0.999971;1.214625;19.773455;9.627167;1977.345550;962.716714;1.001285;21.964323;2.405428;1.001285;9.627167;0.726377;
9.3193;0.893579;0.893576;0.903024;0.903021;0.001048;2.395177;0.999996;1.214529;19.772194;9.626209;1977.219389;962.620900;1.001278;21.962909;2.405096;1.001278;9.626209;0.726312;
9.35647;0.893842;0.893881;0.902740;0.902780;0.001048;2.396506;1.000044;1.214759;19.778938;9.626740;1977.893751;962.674008;1.001212;21.970655;2.405146;1.001212;9.626740;0.726326;
9.38993;0.894533;0.894608;0.902505;0.902581;0.001049;2.398847;1.000084;1.215425;19.794964;9.629889;1979.496361;962.988929;1.001095;21.988994;2.405971;1.001095;9.629889;0.726499;
9.42004;0.895486;0.895589;0.902319;0.902423;0.001051;2.401767;1.000115;1.216359;19.816589;9.634705;1981.658860;963.470540;1.000949;22.013735;2.407298;1.000949;9.634705;0.726774;
9.44714;0.896573;0.896698;0.902178;0.902304;0.001052;2.404948;1.000139;1.217435;19.841034;9.640454;1984.103431;964.045366;1.000790;22.041713;2.408910;1.000790;9.640454;0.727108;
9.47152;0.897704;0.897845;0.902077;0.902218;0.001053;2.408166;1.000157;1.218561;19.866326;9.646596;1986.632591;964.659628;1.000629;22.070675;2.410651;1.000629;9.646596;0.727467;
9.49347;0.898819;0.898970;0.902007;0.902159;0.001055;2.411277;1.000168;1.219674;19.891145;9.652761;1989.114458;965.276130;1.000473;22.099114;2.412410;1.000473;9.652761;0.727829;
9.51542;0.899998;0.900157;0.901960;0.902119;0.001056;2.414519;1.000176;1.220856;19.917307;9.659378;1991.730724;965.937826;1.000311;22.129114;2.414308;1.000311;9.659378;0.728219;
9.53737;0.901215;0.901378;0.901935;0.902098;0.001058;2.417821;1.000181;1.222080;19.944232;9.666298;1994.423189;966.629817;1.000146;22.160010;2.416303;1.000146;9.666298;0.728628;
9.55932;0.902444;0.902607;0.901933;0.902096;0.001059;2.421116;1.000181;1.223320;19.971338;9.673369;1997.133789;967.336941;0.999982;22.191137;2.418351;0.999982;9.673369;0.729048;
9.58127;0.903659;0.903819;0.901953;0.902113;0.001060;2.424333;1.000177;1.224548;19.998055;9.680440;1999.805545;968.044031;0.999821;22.221842;2.420408;0.999821;9.680440;0.729469;
9.60322;0.904834;0.904989;0.901995;0.902149;0.001062;2.427409;1.000170;1.225741;20.023837;9.687362;2002.383651;968.736227;0.999667;22.251490;2.422431;0.999667;9.687362;0.729882;
9.62517;0.905947;0.906092;0.902057;0.902201;0.001063;2.430281;1.000160;1.226873;20.048165;9.693993;2004.816521;969.399269;0.999523;22.279487;2.424378;0.999523;9.693993;0.730279;
9.64712;0.906976;0.907108;0.902138;0.902269;0.001064;2.432892;1.000146;1.227923;20.070568;9.700198;2007.056761;970.019793;0.999393;22.305282;2.426210;0.999393;9.700198;0.730652;
9.66907;0.907900;0.908018;0.902234;0.902351;0.001065;2.435192;1.000130;1.228869;20.090620;9.705856;2009.062015;970.585591;0.999278;22.328381;2.427891;0.999278;9.705856;0.730993;
9.69102;0.908703;0.908804;0.902345;0.902445;0.001066;2.437139;1.000111;1.229695;20.107957;9.710858;2010.795706;971.085849;0.999180;22.348358;2.429389;0.999180;9.710858;0.731297;
9.71297;0.909371;0.909454;0.902467;0.902549;0.001067;2.438698;1.000090;1.230386;20.122276;9.715113;2012.227625;971.511348;0.999102;22.364859;2.430676;0.999102;9.715113;0.731558;
9.73492;0.909894;0.909956;0.902598;0.902659;0.001067;2.439842;1.000068;1.230930;20.133344;9.718546;2013.334396;971.854627;0.999045;22.377610;2.431729;0.999045;9.718546;0.731771;
9.75687;0.910262;0.910303;0.902734;0.902775;0.001068;2.440555;1.000045;1.231318;20.140994;9.721100;2014.099384;972.110044;0.999010;22.386417;2.432531;0.999010;9.721100;0.731933;
9.77882;0.910471;0.910491;0.902873;0.902893;0.001068;2.440831;1.000022;1.231547;20.145149;9.722741;2014.514949;972.274105;0.998996;22.391185;2.433071;0.998996;9.722741;0.732041;
9.80077;0.910522;0.910520;0.903012;0.903010;0.001068;2.440672;0.999998;1.231614;20.145796;9.723454;2014.579620;972.345356;0.999004;22.391900;2.433342;0.999004;9.723454;0.732095;
9.84467;0.910168;0.910125;0.903275;0.903233;0.001067;2.439141;0.999954;1.231285;20.137089;9.722179;2013.708940;972.217937;0.999080;22.381782;2.433097;0.999080;9.722179;0.732044;
9.88105;0.909444;0.909372;0.903469;0.903397;0.001066;2.436752;0.999921;1.230575;20.120469;9.718550;2012.046882;971.855033;0.999200;22.362548;2.432139;0.999200;9.718550;0.731849;
9.91378;0.908502;0.908407;0.903617;0.903523;0.001065;2.433874;0.999896;1.229640;20.099201;9.713519;2009.920132;971.351917;0.999344;22.337976;2.430753;0.999344;9.713519;0.731568;
9.94325;0.907460;0.907349;0.903723;0.903612;0.001063;2.430823;0.999878;1.228600;20.075874;9.707788;2007.587440;970.778805;0.999496;22.311058;2.429145;0.999496;9.707788;0.731242;
9.96976;0.906401;0.906279;0.903793;0.903672;0.001062;2.427808;0.999866;1.227540;20.052286;9.701856;2005.228604;970.185592;0.999647;22.283868;2.427462;0.999647;9.701856;0.730901;
9.99363;0.905378;0.905250;0.903835;0.903707;0.001061;2.424963;0.999859;1.226514;20.029600;9.696055;2002.959977;969.605467;0.999789;22.257744;2.425804;0.999789;9.696055;0.730565;
10.0175;0.904318;0.904187;0.903855;0.903724;0.001059;2.422072;0.999855;1.225449;20.006166;9.689979;2000.616603;968.997900;0.999934;22.230786;2.424057;0.999934;9.689979;0.730211;
10.039;0.903353;0.903223;0.903854;0.903723;0.001058;2.419488;0.999855;1.224478;19.984905;9.684399;1998.490533;968.439883;1.000063;22.206349;2.422444;1.000063;9.684399;0.729884;
10.0604;0.902400;0.902272;0.903837;0.903709;0.001057;2.416978;0.999858;1.223517;19.963948;9.678835;1996.394766;967.883484;1.000188;22.182281;2.420828;1.000188;9.678835;0.729556;
10.0819;0.901477;0.901354;0.903803;0.903680;0.001056;2.414591;0.999864;1.222586;19.943712;9.673399;1994.371208;967.339855;1.000308;22.159061;2.419242;1.000308;9.673399;0.729235;
10.1034;0.900602;0.900487;0.903753;0.903638;0.001055;2.412373;0.999872;1.221701;19.924594;9.668196;1992.459370;966.819615;1.000419;22.137140;2.417717;1.000419;9.668196;0.728925;
10.1249;0.899792;0.899687;0.903690;0.903584;0.001054;2.410363;0.999883;1.220881;19.906957;9.663327;1990.695728;966.332684;1.000519;22.116934;2.416283;1.000519;9.663327;0.728634;
10.1464;0.899063;0.898970;0.903614;0.903520;0.001054;2.408599;0.999896;1.220140;19.891131;9.658881;1989.113075;965.888107;1.000607;22.098815;2.414966;1.000607;9.658881;0.728367;
10.1678;0.898427;0.898347;0.903527;0.903446;0.001053;2.407109;0.999911;1.219492;19.877399;9.654939;1987.739919;965.493906;1.000682;22.083106;2.413791;1.000682;9.654939;0.728128;
10.1893;0.897895;0.897830;0.903431;0.903365;0.001052;2.405918;0.999927;1.218948;19.866000;9.651569;1986.599977;965.156933;1.000741;22.070074;2.412778;1.000741;9.651569;0.727923;
10.2108;0.897477;0.897427;0.903328;0.903278;0.001052;2.405042;0.999944;1.218517;19.857118;9.648828;1985.711842;964.882772;1.000785;22.059929;2.411944;1.000785;9.648828;0.727754;
10.2323;0.897178;0.897145;0.903221;0.903187;0.001052;2.404493;0.999963;1.218205;19.850888;9.646757;1985.088828;964.675706;1.000813;22.052821;2.411303;1.000813;9.646757;0.727624;
10.2538;0.897002;0.896985;0.903112;0.903095;0.001052;2.404273;0.999981;1.218016;19.847374;9.645385;1984.737445;964.538525;1.000824;22.048821;2.410863;1.000824;9.645385;0.727536;
10.2752;0.896950;0.896949;0.903003;0.903002;0.001052;2.404379;1.000000;1.217951;19.846588;9.644722;1984.658762;964.472164;1.000818;22.047941;2.410629;1.000818;9.644722;0.727489;
10.3182;0.897201;0.897232;0.902795;0.902826;0.001052;2.405507;1.000035;1.218180;19.852827;9.645470;1985.282716;964.547035;1.000762;22.055118;2.410765;1.000762;9.645470;0.727520;
10.3568;0.897804;0.897861;0.902628;0.902685;0.001053;2.407473;1.000063;1.218766;19.866687;9.648375;1986.668706;964.837471;1.000664;22.071012;2.411542;1.000664;9.648375;0.727681;
10.3916;0.898611;0.898687;0.902502;0.902578;0.001054;2.409891;1.000084;1.219563;19.884906;9.652590;1988.490567;965.258977;1.000543;22.091899;2.412713;1.000543;9.652590;0.727923;
10.423;0.899511;0.899601;0.902413;0.902503;0.001055;2.412477;1.000099;1.220458;19.905046;9.657467;1990.504596;965.746748;1.000413;22.114995;2.414091;1.000413;9.657467;0.728206;
10.4511;0.900427;0.900525;0.902357;0.902455;0.001056;2.415039;1.000109;1.221373;19.925419;9.662544;1992.541871;966.254418;1.000285;22.138367;2.415538;1.000285;9.662544;0.728503;
10.4765;0.901307;0.901410;0.902325;0.902429;0.001057;2.417458;1.000114;1.222256;19.944941;9.667511;1994.494119;966.751075;1.000164;22.160774;2.416964;1.000164;9.667511;0.728795;
10.5019;0.902214;0.902319;0.902314;0.902419;0.001058;2.419909;1.000116;1.223169;19.964974;9.672696;1996.497419;967.269630;1.000042;22.183778;2.418461;1.000042;9.672696;0.729102;
10.5272;0.903121;0.903225;0.902321;0.902425;0.001060;2.422324;1.000115;1.224085;19.984947;9.677951;1998.494694;967.795056;0.999921;22.206725;2.419985;0.999921;9.677951;0.729413;
10.5526;0.904003;0.904103;0.902347;0.902447;0.001061;2.424637;1.000111;1.224978;20.004307;9.683126;2000.430712;968.312555;0.999805;22.228978;2.421495;0.999805;9.683126;0.729721;
10.578;0.904836;0.904929;0.902391;0.902484;0.001062;2.426786;1.000103;1.225824;20.022534;9.688079;2002.253429;968.807900;0.999698;22.249938;2.422948;0.999698;9.688079;0.730017;
10.6033;0.905599;0.905683;0.902450;0.902534;0.001062;2.428715;1.000093;1.226601;20.039153;9.692678;2003.915258;969.267812;0.999602;22.269054;2.424305;0.999602;9.692678;0.730293;
10.6287;0.906272;0.906345;0.902523;0.902596;0.001063;2.430375;1.000081;1.227290;20.053742;9.696803;2005.374231;969.680302;0.999519;22.285840;2.425531;0.999519;9.696803;0.730542;
10.6541;0.906838;0.906899;0.902608;0.902668;0.001064;2.431725;1.000066;1.227872;20.065950;9.700350;2006.594983;970.034977;0.999451;22.299886;2.426595;0.999451;9.700350;0.730758;
10.6794;0.907286;0.907332;0.902702;0.902747;0.001064;2.432734;1.000051;1.228335;20.075495;9.703233;2007.549538;970.323296;0.999401;22.310867;2.427471;0.999401;9.703233;0.730935;
10.7048;0.907604;0.907635;0.902801;0.902832;0.001064;2.433382;1.000034;1.228669;20.082179;9.705388;2008.217875;970.538764;0.999368;22.318550;2.428139;0.999368;9.705388;0.731070;
10.7302;0.907788;0.907803;0.902904;0.902919;0.001065;2.433659;1.000016;1.228866;20.085883;9.706771;2008.588274;970.677063;0.999354;22.322798;2.428586;0.999354;9.706771;0.731160;
10.7555;0.907835;0.907834;0.903007;0.903006;0.001064;2.433564;0.999999;1.228926;20.086574;9.707361;2008.657436;970.736130;0.999359;22.323572;2.428803;0.999359;9.707361;0.731204;
